# Wlen(nm) Transmission Continuum
2.069538944147056554e+03 3.820293807449736626e-03 5.126625510826351428e-01
2.069545839083439660e+03 1.162869200959102886e-02 5.126653662177248494e-01
2.069552848246727535e+03 3.134221263100554072e-02 5.126682337628756247e-01
2.069559857357763576e+03 6.913865389478283940e-02 5.126711070878458010e-01
2.069566751986616055e+03 1.277716674573868283e-01 5.126739391236034837e-01
2.069573833083908539e+03 2.033578371281748731e-01 5.126768535587542530e-01
2.069580769521123329e+03 2.873430295723521377e-01 5.126797141405480263e-01
2.069587693762893196e+03 3.711312446880653537e-01 5.126825752871306818e-01
2.069594786534200011e+03 4.487774759290855675e-01 5.126855118475543982e-01
2.069601680636794299e+03 5.172861762645912798e-01 5.126883717390532391e-01
2.069608676099190234e+03 5.758890079076560697e-01 5.126912792863405066e-01
2.069615696909651888e+03 6.251282180331813043e-01 5.126942030308229148e-01
2.069622590704433151e+03 6.658926421278340557e-01 5.126970793818182992e-01
2.069629656968964355e+03 6.992387421361857536e-01 5.127000333319972070e-01
2.069636606236834268e+03 7.260851280635728378e-01 5.127029439220606166e-01
2.069643514847793995e+03 7.472246450990839284e-01 5.127058429197398626e-01
2.069650621247361414e+03 7.636176202247980660e-01 5.127088305500145937e-01
2.069657514515402454e+03 7.764004240973798598e-01 5.127117340199700557e-01
2.069664493214591857e+03 7.869988220460493178e-01 5.127146789159261475e-01
2.069671528785069768e+03 7.967993197645977244e-01 5.127176533347906906e-01
2.069678421745012656e+03 8.066023447775306776e-01 5.127205728233984461e-01
2.069685470113632164e+03 8.170805327364584203e-01 5.127235636031627353e-01
2.069692435273580941e+03 8.287800525443840272e-01 5.127265244890645279e-01
2.069699327925321541e+03 8.415039585192891636e-01 5.127294598313398843e-01
2.069706445544455619e+03 8.540461629291491441e-01 5.127324964725058498e-01
2.069713340712552963e+03 8.651412929937170038e-01 5.127354435119303444e-01
2.069720299583971155e+03 8.739955341247305221e-01 5.127384230528768683e-01
2.069727352977301052e+03 8.803432633792525053e-01 5.127414484531497285e-01
2.069734245101640681e+03 8.841916074969031758e-01 5.127444099026275959e-01
2.069741272508947077e+03 8.854568867782868224e-01 5.127474347774659824e-01
2.069748256624649002e+03 8.836524144004267445e-01 5.127504462977900968e-01
2.069755148440501671e+03 8.774976580221198752e-01 5.127534231605423987e-01
2.069762243964469235e+03 8.646890107877898135e-01 5.127564933307977579e-01
2.069769159221530117e+03 8.434983665908757366e-01 5.127594906739965097e-01
2.069776095198357325e+03 8.140690021081626870e-01 5.127625021090932433e-01
2.069783169479630487e+03 7.829015329198850681e-01 5.127655788469108744e-01
2.069790060767600153e+03 7.673975656769049802e-01 5.127685810814003320e-01
2.069797064145937838e+03 7.790089135653652797e-01 5.127716372707830095e-01
2.069804070283317742e+03 8.098668324454268985e-01 5.127746998120807920e-01
2.069810961262515775e+03 8.428650608819256984e-01 5.127777170197800327e-01
2.069818031622824037e+03 8.694436891835942705e-01 5.127808179093326091e-01
2.069824970035610477e+03 8.875763288076384816e-01 5.127838659728448656e-01
2.069831880048774110e+03 8.980107673880397545e-01 5.127869065071430921e-01
2.069838978285332814e+03 9.030883197581166533e-01 5.127900349847011041e-01
2.069845868736166267e+03 9.057217149842301529e-01 5.127930768292283670e-01
2.069852845015620915e+03 9.089497123697861669e-01 5.127961615096581216e-01
2.069859876242861901e+03 9.137045572489590484e-01 5.127992755033996541e-01
2.069866766384637685e+03 9.184547196846369888e-01 5.128023318814012299e-01
2.069873808510536037e+03 9.214434086880137764e-01 5.128054606386355241e-01
2.069880773148068329e+03 9.220047423882521409e-01 5.128085598827767377e-01
2.069887662980680943e+03 9.198289657289342447e-01 5.128116306296800486e-01
2.069894770533058818e+03 9.143362684961586773e-01 5.128148033869956990e-01
2.069901669000607399e+03 9.040328945344198175e-01 5.128178876232503125e-01
2.069908615109011862e+03 8.869255641468851703e-01 5.128209979313179678e-01
2.069915674496548945e+03 8.619759925387848742e-01 5.128241638508386213e-01
2.069922563800133503e+03 8.314727400033660176e-01 5.128272582253834422e-01
2.069929574618613970e+03 8.064955294607973890e-01 5.128304119599147448e-01
2.069936568552166136e+03 8.021143529210434941e-01 5.128335628857232376e-01
2.069943457546303762e+03 8.203484365641012799e-01 5.128366711898874053e-01
2.069950532654584549e+03 8.477574763619463161e-01 5.128398682595354252e-01
2.069957461554188285e+03 8.710995549276353556e-01 5.128430039482397840e-01
2.069964374417110321e+03 8.864099828770771738e-01 5.128461369836755379e-01
2.069971465037640883e+03 8.942812099829643424e-01 5.128493553411272998e-01
2.069978353502267964e+03 8.975778226164125018e-01 5.128524865393444543e-01
2.069985329938058840e+03 9.006351358706338184e-01 5.128556623250716262e-01
2.069992356241167727e+03 9.059128317824469701e-01 5.128588654712590289e-01
2.069999244396060021e+03 9.125181102469290817e-01 5.128620101601416570e-01
2.070006283984131187e+03 9.180856561334996835e-01 5.128652285906184494e-01
2.070013246390166387e+03 9.216991527656511751e-01 5.128684162966146154e-01
2.070020134235219757e+03 9.236179815750225064e-01 5.128715743118822390e-01
2.070027236554866704e+03 9.246626214629196649e-01 5.128748352745513550e-01
2.070034135484292165e+03 9.255539975564471833e-01 5.128780073185461585e-01
2.070041074459862557e+03 9.263066128378292241e-01 5.128812021967106283e-01
2.070048136208323285e+03 9.265429312756898739e-01 5.128844581366039934e-01
2.070055023523201271e+03 9.261208476475372153e-01 5.128876380385525291e-01
2.070062024512690186e+03 9.251296331834506503e-01 5.128908748468413714e-01
2.070069023501793254e+03 9.235094154398560962e-01 5.128941151684442978e-01
2.070075910506545824e+03 9.209724480132932545e-01 5.128973079582783701e-01
2.070082973088938616e+03 9.172759820572919942e-01 5.129005865705293932e-01
2.070089909739459472e+03 9.123882428864044103e-01 5.129038110659086547e-01
2.070096808175009301e+03 9.066202535139930019e-01 5.129070220481481979e-01
2.070103908446882997e+03 9.007929756413177724e-01 5.129103313866389957e-01
2.070110794920975422e+03 8.958430847180943735e-01 5.129135453308895087e-01
2.070117754231243453e+03 8.919794528502653641e-01 5.129167975055165529e-01
2.070124792882314978e+03 8.884997991562594288e-01 5.129200910714596384e-01
2.070131679045995952e+03 8.844393767730397427e-01 5.129233174654274086e-01
2.070138698809653306e+03 8.791234251076228690e-01 5.129266106931031910e-01
2.070145676261010067e+03 8.722370463994177925e-01 5.129298882920131364e-01
2.070152562114173634e+03 8.637360852666824407e-01 5.129331269717088970e-01
2.070159641909775473e+03 8.537445962715065617e-01 5.129364611064605173e-01
2.070166558582624020e+03 8.422857696498836644e-01 5.129397225505885061e-01
2.070173473130764251e+03 8.290483909637607063e-01 5.129429870546823311e-01
2.070180554524969921e+03 8.134884224362169958e-01 5.129463345210599767e-01
2.070187439846807592e+03 7.949518000039405008e-01 5.129495933496194260e-01
2.070194413707981312e+03 7.727693248279032812e-01 5.129528981343113303e-01
2.070201435042184130e+03 7.462462408530943225e-01 5.129562295151163243e-01
2.070208320053217449e+03 7.145117202150860214e-01 5.129595001916901209e-01
2.070215352805665134e+03 6.764573558831467048e-01 5.129628450984199395e-01
2.070222314501381788e+03 6.306871417262484014e-01 5.129661602187609581e-01
2.070229199201504798e+03 5.757057856476228697e-01 5.129694425795292556e-01
2.070236290423350965e+03 5.103228312018829316e-01 5.129728274433241753e-01
2.070243192902216379e+03 4.342210402459860119e-01 5.129761261348251278e-01
2.070250117774886348e+03 3.488684923716464659e-01 5.129794393969321353e-01
2.070257186076210928e+03 2.587939166768284394e-01 5.129828252611532413e-01
2.070264070244342292e+03 1.723046158173007492e-01 5.129861267662875202e-01
2.070271052866772607e+03 9.965192330906161300e-02 5.129894793454331525e-01
2.070278062670478448e+03 4.850563914563342516e-02 5.129928488642034878e-01
2.070284946527412103e+03 1.944498319409136006e-02 5.129961616162738158e-01
2.070291986477414412e+03 6.893112302934521068e-03 5.129995533354891890e-01
2.070298938205447939e+03 4.804356663661558946e-03 5.130029063527005162e-01
2.070305821751077474e+03 1.156286992830194219e-02 5.130062301880567999e-01
2.070312918606348831e+03 3.059051058835406817e-02 5.130096608641817602e-01
2.070319812680773339e+03 6.672388008594359876e-02 5.130129972300203622e-01
2.070326742084050693e+03 1.204254022050774697e-01 5.130163543650370084e-01
2.070333803083135990e+03 1.849988850038701282e-01 5.130197790234036770e-01
2.070340686096107675e+03 2.503012325300676966e-01 5.130231209996847230e-01
2.070347671684285615e+03 3.114573111971197794e-01 5.130265164393903454e-01
2.070354675749723356e+03 3.743464388293263334e-01 5.130299245425991028e-01
2.070361558451102610e+03 4.445137092956741864e-01 5.130332771653633994e-01
2.070368599801563505e+03 5.175536140357585024e-01 5.130367107151919681e-01
2.070375547355729395e+03 5.840886742865701864e-01 5.130401021251067561e-01
2.070382429745411628e+03 6.397416223751519748e-01 5.130434652308744070e-01
2.070389526435419612e+03 6.840045336092747119e-01 5.130469366902888906e-01
2.070396417900808501e+03 7.180018846526002863e-01 5.130503112748466821e-01
2.070403346034905098e+03 7.433974154044524774e-01 5.130537072873405657e-01
2.070410405528256888e+03 7.610287817212413319e-01 5.130571712515774596e-01
2.070417287384612337e+03 7.706067599233744625e-01 5.130605514958861413e-01
2.070424270137160875e+03 7.708124348768543577e-01 5.130639847549088861e-01
2.070431274262422903e+03 7.612111599098334569e-01 5.130674320014727563e-01
2.070438155806793475e+03 7.427592913282000664e-01 5.130708222924394990e-01
2.070445192754743402e+03 7.210002317301797969e-01 5.130742925866393911e-01
2.070452141934724750e+03 7.123420423218651543e-01 5.130777229945556739e-01
2.070459023167003579e+03 7.292400043316066283e-01 5.130811231688701124e-01
2.070466113887190659e+03 7.650063227885113282e-01 5.130846302811461479e-01
2.070473008544814547e+03 8.020584002779176380e-01 5.130880437352910439e-01
2.070479929604070549e+03 8.312861753936409137e-01 5.130914735304403784e-01
2.070486993394060846e+03 8.513118055221812197e-01 5.130949774167605781e-01
2.070493874092343958e+03 8.650874799804731952e-01 5.130983937282916907e-01
2.070500848202009365e+03 8.773223833384038439e-01 5.131018596689800315e-01
2.070507858191061587e+03 8.898733534351508379e-01 5.131053467193267270e-01
2.070514738576964191e+03 9.015358061412431789e-01 5.131087724783180981e-01
2.070521765313560536e+03 9.110344837278244734e-01 5.131122743372212858e-01
2.070528721924911679e+03 9.182736568780277553e-01 5.131157444469682805e-01
2.070535601998327820e+03 9.235962956634318211e-01 5.131191794902792980e-01
2.070542680938256126e+03 9.275925072204238564e-01 5.131227170345444843e-01
2.070549584595263241e+03 9.308689937563143779e-01 5.131261701046956336e-01
2.070556492768135740e+03 9.335809152924877674e-01 5.131296284992321599e-01
2.070563566663015990e+03 9.354720208218112454e-01 5.131331730174031325e-01
2.070570446201767481e+03 9.362335474285585768e-01 5.131366231976686176e-01
2.070577405855415691e+03 9.359919825892926148e-01 5.131401165969082800e-01
2.070584427518099801e+03 9.360178493158844981e-01 5.131436442020378408e-01
2.070591306744075609e+03 9.377376820388180212e-01 5.131471032311940572e-01
2.070598317454587232e+03 9.409871933918750875e-01 5.131506313926528229e-01
2.070605287308745119e+03 9.443067039071081359e-01 5.131541419956507921e-01
2.070612166221838834e+03 9.468470016172496617e-01 5.131576097107277690e-01
2.070619227565185611e+03 9.485734035451462987e-01 5.131611723866155161e-01
2.070626146034604517e+03 9.496290277433209193e-01 5.131646659038003877e-01
2.070633035503665724e+03 9.501869307479609006e-01 5.131681476369613915e-01
2.070640125317568618e+03 9.503489398372132468e-01 5.131717335793606338e-01
2.070647003695327840e+03 9.501364446186743029e-01 5.131752154321924664e-01
2.070653943073934897e+03 9.495396768301712642e-01 5.131787309923598883e-01
2.070660982225978387e+03 9.485456736994815063e-01 5.131822999828995480e-01
2.070667860290565841e+03 9.471625014651140484e-01 5.131857900866820810e-01
2.070674849154373987e+03 9.453026294674222729e-01 5.131893392170251422e-01
2.070681838068660454e+03 9.426324799004898169e-01 5.131928911813382621e-01
2.070688715819969730e+03 9.385723744295723092e-01 5.131963893732732762e-01
2.070695753744517333e+03 9.324171338184111812e-01 5.131999718118764875e-01
2.070702692845266938e+03 9.234781683858646062e-01 5.132035066807837387e-01
2.070709570283190715e+03 9.115389796683355250e-01 5.132070127981185337e-01
2.070716656843898363e+03 8.976877515681115360e-01 5.132106282780422024e-01
2.070723546555447683e+03 8.851868988361157875e-01 5.132141459874901557e-01
2.070730459834092017e+03 8.788015635336391407e-01 5.132176783474088344e-01
2.070737522297116357e+03 8.814725877997345860e-01 5.132212896226636678e-01
2.070744399198852534e+03 8.915911007165893132e-01 5.132248086078603500e-01
2.070751360389437195e+03 9.045636768555631591e-01 5.132283733128499836e-01
2.070758374187071240e+03 9.164263230810000271e-01 5.132319675722359920e-01
2.070765250775131790e+03 9.254015237163658592e-01 5.132354940484467054e-01
2.070772259452762682e+03 9.313205134164047605e-01 5.132390908232815629e-01
2.070779225009658148e+03 9.347473648752885333e-01 5.132426680113069128e-01
2.070786101283937569e+03 9.363585420321898223e-01 5.132462018159512640e-01
2.070793157023601452e+03 9.368642647180255301e-01 5.132498303806025675e-01
2.070800074764528290e+03 9.368640289247530673e-01 5.132533904466808350e-01
2.070806956112384341e+03 9.365353972143357630e-01 5.132569341925872219e-01
2.070814047713910441e+03 9.357049600135949330e-01 5.132605887095826880e-01
2.070820923451330145e+03 9.342363659264317777e-01 5.132641343853091564e-01
2.070827851136267327e+03 9.321102966849972304e-01 5.132677092211095360e-01
2.070834895646367841e+03 9.292841898433166214e-01 5.132713467640599436e-01
2.070841771069715378e+03 9.256753017429297792e-01 5.132748993342948207e-01
2.070848744666403491e+03 9.211359145841361284e-01 5.132785049722665693e-01
2.070855742510163964e+03 9.153811857973516153e-01 5.132821254985541204e-01
2.070862617619332468e+03 9.078978560365964512e-01 5.132856848008877648e-01
2.070869636702326261e+03 8.980078764003501801e-01 5.132893209487290331e-01
2.070876588304948655e+03 8.848171288326283079e-01 5.132929244204186281e-01
2.070883463099831715e+03 8.674302486962961467e-01 5.132964902924880279e-01
2.070890527243566794e+03 8.453036050646617339e-01 5.133001566533768045e-01
2.070897433030373577e+03 8.161381671680129068e-01 5.133037430371575338e-01
2.070904321371324386e+03 7.767354915386053271e-01 5.133073225213040658e-01
2.070911402428920155e+03 7.266336130253436831e-01 5.133110043800809263e-01
2.070918276686087211e+03 6.762863341042227860e-01 5.133145808564216761e-01
2.070925209361893394e+03 6.494518313800673459e-01 5.133181898487995110e-01
2.070932245329147008e+03 6.572168428413458496e-01 5.133218547732739667e-01
2.070939119271738036e+03 6.840277045410546597e-01 5.133254373860123287e-01
2.070946095856518241e+03 7.050641872203957661e-01 5.133290755828598950e-01
2.070953087159069582e+03 7.085767941336620357e-01 5.133327235469363758e-01
2.070959960786975898e+03 6.914813150450650481e-01 5.133363121338806456e-01
2.070966980854733720e+03 6.553975257145419064e-01 5.133399792271396977e-01
2.070973927918334994e+03 6.086836055122524236e-01 5.133436102091208930e-01
2.070980801231449732e+03 5.696842507876410666e-01 5.133472046081263285e-01
2.070987864356069622e+03 5.508418218706483405e-01 5.133509002855013437e-01
2.070994767606593996e+03 5.438948691467063723e-01 5.133545142680315809e-01
2.071001653515654652e+03 5.291766286692136667e-01 5.133581210814257556e-01
2.071008733448952171e+03 4.958676464524897076e-01 5.133618314938245275e-01
